 51523   5 0 1  2.7548738614 -0.9375209329   45.85  -419.27   209.18   0.15   0.15   0.19   0.16   0.14 147  0.52  0    0.0    0  4.9982 0.0005 0.004 0  0.500 0.015  0.580   1.03   0.00   1.08  -0.47  -1.33   1.00   1.37   1.02   0.42   1.02   1.09   2.12   0.34   1.57   1.00
 51556   5 0 1  2.7569921830  0.5651295443   12.82    17.74     7.49   0.21   0.18   0.28   0.20   0.16 116 -0.84  0    0.0    0  5.9439 0.0006 0.009 0  0.114 0.005  0.130   1.13   2.66   1.03  -0.32  -0.64   1.00  -0.79  -0.15   0.11   1.09  -0.57   0.92   0.05   2.57   1.00
 51585   5 0 1  2.7584782299  0.2467408452    4.70   -41.13    25.01   0.32   0.27   0.38   0.38   0.41  54  1.98  0    0.0    0  5.5148 0.0038 0.022 2  1.696 0.019  1.910   1.07   1.53   1.04   0.09   0.77   1.03   0.59  -0.13   1.00   1.31   0.08  -0.60   0.26   2.48   1.00
 51624   5 0 1  2.7611599773  0.1624307113    0.60    -5.93    -3.40   0.16   0.10   0.18   0.20   0.11 115 -1.33  1    0.0    0  3.7965 0.0015 0.011 1 -0.148 0.005 -0.130   1.08   3.50   1.12   0.27  -0.69   1.03   0.98   0.74  -0.56   1.00   1.87   4.03  -1.82   0.19   1.00
 51685   5 0 1  2.7642329420  0.6106680539    4.77   -28.42    -3.28   0.25   0.15   0.33   0.27   0.17 167  2.77  0    0.0    0  5.5857 0.0006 0.006 0  0.029 0.002  0.050   1.01   0.77   1.07  -0.05  -0.45   1.02   0.17   0.17   0.07   1.03   0.32   2.54  -1.21   1.70   1.00
 51718   5 0 1  2.7664116696 -0.4144322032    4.09   -10.01    20.35   0.21   0.15   0.24   0.25   0.18  90  0.34  1    0.0    0  5.1978 0.0011 0.009 0  1.596 0.011  1.590   1.06   0.36   1.06   0.49  -0.78   1.01   1.32  -0.12   0.02   1.00  -0.08   1.75  -0.57   0.16   1.00
 51775   5 0 1  2.7698428714  0.1213634184   12.26  -101.84    56.68   0.24   0.16   0.27   0.25   0.18  96  0.27  0    0.0    0  5.2374 0.0005 0.005 0  0.921 0.035  0.950   1.07   2.25   1.09   0.38  -0.56   1.01   0.49   0.21  -0.59   1.04   0.56   2.39  -0.40   1.59   1.00
 51839   5 0 1  2.7727622778 -1.3719651655    7.81   -37.61    11.08   0.11   0.11   0.12   0.15   0.13 109 -2.10  0    0.0    0  4.2102 0.0010 0.009 0  1.580 0.320  1.710   1.02  -0.38   1.08  -0.61  -1.55   1.01   0.89  -0.13   0.61   1.00  -0.18   2.25   0.22  -0.21   1.00
 51849   5 0 1  2.7732783330 -1.0045702489    2.77   -15.93     0.49   0.14   0.13   0.17   0.18   0.15 123 -2.45  2    0.0    0  4.5941 0.0006 0.009 0  1.604 0.004  1.620   1.03  -1.00   1.01   0.73  -0.56   1.00  -0.54  -0.53   0.02   1.01  -0.47   0.17   0.51  -0.75   1.00
 51933   5 0 1  2.7774168118 -0.2134273580   39.88   268.46  -672.57   0.30   0.27   0.37   0.30   0.29  99  2.31  0    0.0    0  5.8223 0.0006 0.005 0  0.528 0.007  0.600   1.16   2.00   1.12   1.12  -0.21   1.01  -0.15  -0.06  -0.41   1.03  -0.13   2.05  -0.37   0.98   1.00
 51979   5 0 1  2.7804403037 -0.4784416344    6.69  -113.62    21.27   0.18   0.19   0.30   0.24   0.26 111  0.36  0    0.0    0  4.9627 0.0010 0.010 2  1.626 0.009  1.890   1.21   1.36   1.06   0.40  -1.02   1.06  -2.92  -0.26  -0.97   1.03  -0.79   0.42   0.87   1.00   1.00
 52009   5 0 1  2.7818546541 -0.2336027350    4.80    42.59   -37.72   0.22   0.16   0.23   0.24   0.18  82 -1.14  1    0.0    0  4.9456 0.0111 0.092 1  2.800 0.510  2.270   1.21   2.23   1.11  -0.20  -0.28   1.02   2.25   0.08   0.57   1.01   1.08   2.26   0.80   0.60   1.00
 52043   5 0 1  2.7839937250 -0.9993111454    3.24   -16.15     1.74   0.17   0.16   0.21   0.22   0.17 138 -1.48  1    0.0    0  5.8482 0.0013 0.014 1 -0.128 0.004 -0.120   1.02  -1.02   1.04   0.21  -0.47   1.01   0.01  -0.55   0.72   1.02  -0.59   1.32  -0.37  -1.10   1.00
 52098   5 0 1  2.7869426689  0.5580903238    5.64     0.07     7.79   0.17   0.13   0.25   0.19   0.15 168  1.41  0    0.0    0  4.8298 0.0004 0.005 0  0.823 0.008  0.820   1.16   3.46   1.00  -0.39  -0.01   1.02  -2.71  -0.40   0.35   1.13  -1.75  -0.19  -1.07   3.69   1.00
 52136   5 0 1  2.7885812179  0.9366919043    7.19   -89.96   -79.50   0.21   0.21   0.36   0.28   0.23 163  1.78  0    0.0    0  5.7090 0.0006 0.006 0  1.270 0.004  1.230   1.02   0.55   1.03  -0.27   0.37   1.02  -0.51  -0.21   0.72   1.01  -0.27   0.94   0.22   0.82   1.00
 52139   5 0 1  2.7887303828  0.6616562586   19.11  -220.50   -45.31   0.30   0.20   0.37   0.37   0.23 121  2.50  0    0.0    0  5.9694 0.0006 0.006 0  0.595 0.003  0.670   1.02   0.44   1.00   0.05   0.23   1.01  -0.52   0.17   0.06   1.02   0.19   0.14  -0.61   1.05   1.00
 52154   5 0 1  2.7895024789 -0.9704602953    3.88   -18.80     4.85   0.12   0.12   0.16   0.15   0.13 135 -1.45  0    0.0    0  4.4504 0.0004 0.005 0  1.025 0.003  0.960   1.02  -0.60   1.03  -0.36  -0.18   1.04   0.43   0.71   1.71   1.00   0.68   1.37  -0.33  -0.04   1.00
 52221   5 0 1  2.7933604534 -1.1362135350    6.23   -16.91    13.00   0.22   0.19   0.24   0.28   0.20 130  2.23  0    0.0    0  5.4585 0.0011 0.014 1 -0.158 0.003 -0.160   1.02  -0.93   1.02  -0.35  -0.77   1.00   0.39   0.19   0.32   1.01   0.15   0.61  -0.12  -0.80   1.00
 52338   5 0 1  2.8004029867  1.1945654715    6.35   -29.65   -24.71   0.25   0.23   0.35   0.28   0.23 155  2.06  0    0.0    0  5.8947 0.0009 0.008 0  1.315 0.005  1.280   1.03  -0.12   1.02  -0.82   0.44   1.01  -0.08  -0.14  -0.53   1.00  -0.14   0.67   0.25   0.01   1.00
 52340   5 0 1  2.8006408469 -1.3924813150    3.52   -17.16     6.26   0.23   0.21   0.26   0.31   0.28 131  1.29  0    0.0    0  5.9530 0.0006 0.008 2 -0.071 0.005 -0.050   1.04  -0.16   1.01  -0.58  -0.65   1.04  -0.91   0.07   0.60   1.01   0.10  -0.35   0.70  -0.65   1.00
 52370   5 0 1  2.8022820322 -1.1251518739    7.19   -17.46    11.54   0.17   0.17   0.20   0.23   0.18 126  1.48  1    0.0    0  4.7131 0.0113 0.069 2 -0.139 0.007 -0.130   1.01  -0.48   1.03   0.19  -1.14   1.01  -0.41   0.33  -0.74   1.00   0.37   0.48   0.34  -0.17   1.00
 52425   5 0 1  2.8059105293  1.2056079131    7.81     0.32   -12.89   0.17   0.17   0.24   0.19   0.16 149  0.31  0    0.0    0  5.1467 0.0006 0.007 0  1.406 0.005  1.380   1.01   0.27   1.05  -0.10   1.06   1.00   0.42   0.84  -0.11   1.00   0.91   0.81  -0.27   0.45   1.00
 52457   5 0 1  2.8074369971  0.4047136529   14.23  -115.30     7.62   0.21   0.19   0.25   0.27   0.22 104  0.10  0    0.0    0  5.0951 0.0004 0.005 0  0.042 0.005  0.060   1.17   3.01   1.43   0.02  -0.82   1.02   1.79   0.47   0.50   1.04   1.58   4.95  -0.69   1.40   1.00
 52468   5 0 1  2.8079662518 -1.0570870613    2.86   -14.75     3.10   0.15   0.14   0.17   0.19   0.14 114 -1.42  0    0.0    0  4.6760 0.0039 0.024 2  1.700 0.059  1.790   1.01  -0.59   1.04  -0.37  -0.87   1.01  -0.45  -0.05   0.49   1.00  -0.01   1.39   0.29  -0.14   1.00
 52469   5 0 1  2.8080251412  0.8064125865   26.96  -269.66   -66.29   0.20   0.16   0.26   0.25   0.17 107  0.10  0    0.0    0  5.2594 0.0010 0.007 0  0.324 0.005  0.380   1.02   0.13   1.03   0.69   0.85   1.02   0.02   0.41  -0.06   1.01   0.51   0.24  -1.07   1.00   1.00
 52487   5 0 1  2.8093412008 -1.1213574949    2.78   -15.95     4.39   0.25   0.23   0.29   0.32   0.25 132  0.91  0    0.0    0  5.7604 0.0006 0.007 0  0.012 0.034  0.070   1.02  -0.53   1.01   0.41  -0.62   1.01  -0.59   0.03  -0.39   1.00   0.10  -0.15   0.30  -0.25   1.00
 52502   5 0 1  2.8104845806 -1.1163317994    6.63   -16.31    12.44   0.15   0.15   0.18   0.18   0.16 137 -0.32  2    0.0    0  4.7563 0.0006 0.007 0 -0.134 0.004 -0.120   1.01  -0.49   1.02   0.38  -0.81   1.01  -0.56  -0.60  -0.70   1.00  -0.55   0.52   0.51  -0.53   1.00
 52577   5 0 1  2.8146359546  1.1765505733    2.63     5.83     1.45   0.24   0.23   0.35   0.29   0.24 141  1.37  0    0.0    0  5.9741 0.0092 0.089 2  2.382 0.009  2.440   1.02  -0.28   1.03  -0.58   0.65   1.01   0.06   0.17   0.50   1.00   0.17   0.65   0.42   0.11   1.00
 52633   5 0 1  2.8177712235 -1.4056917193    9.30   -36.86     5.90   0.12   0.11   0.13   0.15   0.13 147 -1.09  2    0.0    0  4.3818 0.0005 0.005 0 -0.188 0.010 -0.190   1.03   0.37   1.04   0.22  -1.99   1.01  -1.39   0.39  -0.75   1.00   0.36   0.00  -0.20   0.56   1.00
 52638   5 0 1  2.8181185696  0.5355089371    8.53   -25.59   -36.64   0.25   0.17   0.29   0.34   0.19 101  0.51  0    0.0    0  5.3479 0.0006 0.007 0 -0.050 0.006 -0.030   1.03   0.90   1.08  -0.01   1.11   1.04   0.70   0.02  -0.68   1.00   0.17   1.12  -1.15   0.41   1.00
 52678   5 0 1  2.8199123641 -1.1259919361    6.85   -15.39    10.65   0.19   0.17   0.21   0.23   0.19 136  0.05  1    0.0    0  5.3021 0.0004 0.005 0 -0.096 0.004 -0.080   1.01  -0.71   1.02   0.31  -0.70   1.00  -0.12   0.16  -0.28   1.00   0.19   0.46   0.37  -0.50   1.00
 52686   5 0 1  2.8204874933  0.3297210023   17.48    96.01   -41.29   0.23   0.15   0.24   0.29   0.16  88 -0.48  0    0.0    0  5.6653 0.0005 0.004 0  1.134 0.008  1.080   1.09   1.88   1.12   0.70  -0.20   1.01   1.02   0.05   0.25   1.00   0.50   3.03  -0.56  -0.32   1.00
 52689   5 0 1  2.8205504550  0.2477460419   11.35  -124.72   -64.37   0.43   0.24   0.37   0.42   0.29  93  2.33  0    0.0    0  5.6448 0.0009 0.006 0  0.908 0.005  0.890   1.36   0.97   1.26   0.66   0.58   1.07   2.38   0.38   0.04   1.00   1.26   2.74  -1.52  -0.37   1.00
 52736   5 0 1  2.8224333270 -1.1237040044    6.79   -17.96     9.65   0.15   0.14   0.17   0.19   0.15 137 -0.19  1    0.0    0  4.8036 0.0005 0.005 0 -0.149 0.004 -0.180   1.00  -0.31   1.01  -0.07  -0.75   1.01  -0.21   0.08  -0.78   1.00   0.09   0.55   0.50  -0.22   1.00
 52742   5 0 1  2.8228878792 -0.9905998540    6.20   -20.79    -0.35   0.15   0.14   0.19   0.21   0.16 129 -0.80  0    0.0    0  5.1147 0.0005 0.005 0 -0.080 0.003 -0.060   1.03  -1.58   1.03  -0.23  -0.35   1.09  -0.04  -0.16   1.82   1.01  -0.17   1.47  -1.20  -0.71   1.00
 52841   5 0 1  2.8284610792 -0.5530573856    6.99   -29.95     2.37   0.22   0.20   0.34   0.27   0.26 159  1.28  0    0.0    0  5.8905 0.0008 0.007 0  0.028 0.003  0.040   1.07   1.46   1.07   0.55  -0.65   1.05  -1.02   0.06  -1.32   1.09  -0.22   1.32  -0.55   1.80   1.00
 52911   5 0 1  2.8329189968  0.1840495346    8.57    -3.31   -24.52   0.33   0.17   0.30   0.40   0.20  84  1.28  2    0.0    0  5.3385 0.0006 0.005 0  0.035 0.003  0.050   1.15   1.02   1.14   0.54   0.39   1.07   1.49   0.35   0.92   1.02   1.07   2.71  -1.40  -1.22   1.00
 52943   5 0 1  2.8345188462 -0.2826409277   22.69    93.35   198.88   0.16   0.13   0.23   0.17   0.19  88  2.02  0    0.0    0  3.2707 0.0005 0.004 0  1.232 0.039  1.220   1.05   2.41   1.20   0.15  -0.31   1.13   1.14  -0.22   0.49   1.04   0.06   4.23  -3.15   1.79   1.00
 52965   5 0 1  2.8359452173 -0.5944277260    7.55   -40.75     7.43   0.21   0.15   0.30   0.30   0.23 143  0.60  2    0.0    0  5.6260 0.0004 0.005 0  0.038 0.003  0.050   1.01  -0.24   1.11   0.24  -1.02   1.03  -0.17   0.21   0.45   1.00   0.34   1.94  -0.87   0.18   1.00
 52980   5 0 1  2.8374733482 -0.1552946271   10.50    -4.62   -15.91   0.29   0.20   0.34   0.37   0.27 119  1.67  0    0.0    0  5.8510 0.0005 0.006 0  0.156 0.003  0.160   1.09   1.86   1.12   0.18  -0.44   1.01   0.96   0.13  -0.33   1.00   0.64   2.01  -0.31   0.20   1.00
 53229   5 0 1  2.8506055401  0.5971742861   34.38    92.02  -285.82   0.14   0.12   0.21   0.16   0.14 147  0.87  0    0.0    0  3.9531 0.0004 0.005 0  1.040 0.007  1.070   1.25   4.15   1.07  -0.70   0.89   1.05  -4.60  -1.01   1.00   1.14  -3.08   1.28  -1.75   4.12   1.00
 53253   5 0 1  2.8514001135 -1.0271832446   34.33    79.01    38.47   0.11   0.10   0.13   0.13   0.12 115 -2.63  0    0.0    0  3.9412 0.0005 0.005 0  0.945 0.005  0.960   1.04  -1.62   1.02   1.25  -0.90   1.01  -0.31  -0.75   0.96   1.02  -0.75   1.26  -0.86  -1.43   1.00
 53273   5 0 1  2.8524323839 -0.0371622699   10.43   -83.72    13.98   0.24   0.19   0.29   0.32   0.27 151  1.31  1    0.0    0  5.6105 0.0004 0.006 0  0.966 0.005  0.910   1.15   3.60   1.19  -0.42  -0.23   1.00   0.23   0.42   0.06   1.05   0.70   2.62   0.07   1.23   1.00
 53316   5 0 1  2.8549063928 -0.2401234269    6.62    -5.93     8.08   0.31   0.22   0.38   0.35   0.31  90  2.09  0    0.0    0  5.8073 0.0005 0.004 0  0.832 0.003  0.820   1.06   1.14   1.26   0.35   0.28   1.04   0.63  -0.19  -0.75   1.03  -0.14   2.67  -0.86   0.85   1.00
 53377   5 0 1  2.8578472119  0.5940211949   11.25   -57.94   -44.83   0.25   0.23   0.38   0.29   0.31 142  1.89  0    0.0    0  5.8940 0.0006 0.005 0  1.032 0.004  1.000   1.20   2.68   1.02  -0.51   0.56   1.08  -1.30   0.06   0.00   1.28  -0.58  -0.08  -1.45   2.91   1.00
 53426   5 0 1  2.8612100603  0.5848073965   13.77  -112.35   -27.40   0.30   0.17   0.28   0.33   0.22  97  1.48  0    0.0    0  5.1911 0.0006 0.005 0  1.101 0.001  1.060   1.21   1.22   1.07   0.31   0.49   1.02   2.22   1.02   0.41   1.01   2.14   1.25  -0.85   0.72   1.00
 53449   5 0 1  2.8624478217  0.1079553226    8.39   -23.90    -6.42   0.30   0.20   0.37   0.34   0.30 119  1.21  0    0.0    0  5.6114 0.0057 0.069 1  1.256 0.013  3.500   1.09   2.15   1.18  -0.22  -0.06   1.15   0.84   0.06  -1.48   1.03   0.57   2.32  -1.70   0.87   1.00
 53502   5 0 1  2.8654667557 -0.6481710033   17.16    76.14  -124.43   0.14   0.09   0.19   0.19   0.13 207 -1.66  0    0.0    0  4.7656 0.0004 0.005 0  1.006 0.047  0.990   1.02  -0.86   1.03   0.95  -0.79   1.02   0.17   0.16   0.55   1.03   0.23   1.38  -0.83   1.74   1.00
 53530   5 0 1  2.8672764806 -0.8860172495    9.71   -37.30    13.42   0.19   0.22   0.31   0.20   0.22 166  1.16  0    0.0    0  5.9631 0.0012 0.011 1  0.173 0.004  0.190   1.02  -1.06   1.08   0.09  -1.12   1.00  -0.09   0.07   0.05   1.00   0.08   1.17  -0.14  -0.07   1.00
 53721   5 0 1  2.8774818506  0.7056387602   71.11  -317.01    54.64   0.18   0.17   0.25   0.22   0.20 105  0.56  0    0.0    0  5.1572 0.0006 0.006 0  0.624 0.003  0.690   1.04   1.03   1.01  -0.96   0.55   1.00  -0.09   0.27   0.01   1.04   0.28  -0.47  -0.50   1.43   1.00
 53723   5 0 1  2.8776809830 -0.2854255677    4.93   -42.93    -9.05   0.33   0.25   0.38   0.35   0.28  80  1.25  0    0.0    0  5.9607 0.0012 0.014 2  1.600 0.064  2.000   1.12   1.60   1.11   0.28  -0.13   1.05   1.12  -0.09   0.49   1.00   0.36   1.79   1.07   0.13   1.00
 53740   5 0 1  2.8788296167 -0.3193794981   20.49  -462.26   129.49   0.24   0.15   0.27   0.24   0.26  85  0.14  0    0.0    0  4.2458 0.0008 0.006 0  1.079 0.041  1.060   1.34   4.24   1.05   1.90  -0.35   1.07   0.63  -0.03  -1.82   1.27   0.44   1.16  -0.48   3.08   1.00
 53762   5 0 1  2.8797517354 -0.7645787395   10.69   -62.94     9.91   0.20   0.21   0.34   0.22   0.25 181  1.43  0    0.0    0  5.7957 0.0006 0.007 0 -0.064 0.003 -0.040   1.01  -0.04   1.04   0.09   0.06   1.02  -0.57   0.03   0.47   1.04   0.04   1.27   0.79   1.16   1.00
 53773   5 0 1  2.8804656464 -0.7369804510   16.62    23.28     4.29   0.10   0.12   0.22   0.11   0.15 215 -0.49  1    0.0    0  4.4145 0.0004 0.004 0  0.116 0.005  0.130   1.02  -0.83   1.10   0.10  -1.16   1.00  -1.33   0.17   0.24   1.02   0.25   2.45   0.10   1.44   1.00
 53778   5 0 1  2.8806440369 -0.2457999325    7.01    -8.72   -29.28   0.34   0.32   0.42   0.35   0.38  81  2.47  0    0.0    0  5.9929 0.0013 0.016 2  1.501 0.002  1.500   1.17   1.66   1.02   0.98  -0.34   1.02  -0.08   0.45  -0.80   1.12   0.39  -0.25  -0.17   1.60   1.00
 53781   5 0 1  2.8808620058  0.7945832923    3.95    10.26     2.03   0.29   0.23   0.38   0.35   0.26  95  1.09  1    0.0    0  5.5963 0.0009 0.008 0  1.466 0.005  1.480   1.09   0.73   1.12   0.60   0.91   1.07   1.35   0.34   0.21   1.07   0.69   1.43  -1.51   1.60   1.00
 53807   5 0 1  2.8822395956  0.0631378726    9.05    14.82   -16.51   0.19   0.22   0.20   0.21   0.26  56 -2.23  0    0.0    0  5.0103 0.0008 0.005 0  1.144 0.047  1.130   1.30   2.35   1.43  -0.02   1.12   1.03   0.57  -0.59   0.40   1.39  -0.32   2.37  -0.49   2.84   1.00
 53824   5 0 1  2.8830535663  0.1064913251   21.57   -52.73   -23.23   0.25   0.17   0.26   0.31   0.19  62 -0.66  1    0.0    0  5.0399 0.0009 0.007 0  0.166 0.005  0.180   1.02   0.35   1.03   0.46  -0.09   1.02  -0.08  -0.38  -0.33   1.01  -0.57   1.08  -0.86  -0.79   1.00
 53838   5 0 1  2.8834642884  0.6843808074    8.66   -80.36   -16.58   0.20   0.16   0.25   0.22   0.18 111  2.17  2    0.0    0  5.1326 0.0008 0.006 0  0.255 0.010  0.300   1.05   1.66   1.01  -0.54   0.42   1.01  -0.64   0.17  -0.44   1.05   0.02  -0.58  -1.01   2.09   1.00
 53907   5 0 1  2.8877686150 -0.0433626544    5.58     9.76   -35.56   0.23   0.15   0.24   0.30   0.20  72 -0.42  1    0.0    0  4.8314 0.0012 0.010 2  1.593 0.059  1.770   1.13   1.58   1.03  -0.92   0.83   1.02   1.08   0.40  -0.10   1.00   0.93   0.67   1.03  -0.27   1.00
 53910   5 0 1  2.8878211070  0.9840575548   40.90    81.43    33.49   0.09   0.09   0.16   0.10   0.09 190  2.31  2    0.0    0  2.3499 0.0004 0.004 0  0.033 0.003  0.020   1.06  -4.02   1.03  -0.82   0.51   1.01   2.25  -1.05   0.63   1.05  -1.75   2.92   1.25  -3.92   1.00
 53954   5 0 1  2.8899584384  0.3522030053   25.73    -8.67    39.07   0.15   0.10   0.18   0.19   0.12  79 -2.67  0    0.0    0  4.4298 0.0006 0.005 0  0.053 0.009  0.030   1.10   3.49   1.05   0.28   0.52   1.04   0.18   0.87  -0.77   1.01   1.35   1.10  -1.43   0.86   1.00
 54035   5 0 1  2.8943821993  0.6279950116  392.64  -580.27 -4765.85   0.53   0.44   0.67   0.62   0.64 120  2.02  0    0.0    0  7.5062 0.0013 0.014 0  1.502 0.014  2.070   1.11   0.84   1.02  -0.18   0.24   1.00  -0.61   0.04  -0.03   1.17  -0.17  -0.28  -0.13   1.09   1.00
 54137   5 0 1  2.8995228492 -0.8321587283   11.41  -115.57    32.26   0.18   0.20   0.32   0.20   0.21 213  2.22  0    0.0    0  5.7420 0.0006 0.007 0  0.256 0.003  0.290   1.04  -1.39   1.02   0.37  -0.33   1.02  -0.28   0.09   0.31   1.00   0.15   0.81   0.89  -0.04   1.00
 54182   5 0 1  2.9016993318  0.1280394894   34.49  -344.28   -47.65   0.17   0.15   0.20   0.19   0.18  51 -2.25  1    0.0    0  4.7041 0.0009 0.006 0  0.332 0.011  0.390   1.07   1.35   1.07  -0.90   0.55   1.07   0.34   0.38  -1.45   1.02   0.53  -1.45  -0.89   0.94   1.00
 54211   5 0 1  2.9039461442  0.7596455647  206.27 -4410.43   942.93   0.69   0.68   1.00   0.78   0.70 101 -0.77  0    0.0    0  8.8028 0.0019 0.018 0  1.491 0.002  2.010   1.06   0.38   1.11  -0.12   0.32   1.04  -0.14   0.07   0.11   1.05   0.04   0.39  -0.35   0.45   1.00
 54255   5 0 1  2.9057948437 -0.4762621582    4.71    34.76   -17.04   0.19   0.19   0.27   0.23   0.20 114  0.53  0    0.0    0  5.6709 0.0041 0.082 1 -0.067 0.014 -0.040   1.08   2.06   1.01   0.33  -0.19   1.01   0.11   0.36  -0.76   1.06   0.37   0.59  -0.19   1.80   1.00
 54301   5 0 1  2.9083348054 -1.0895067155    8.19   -36.93     9.46   0.13   0.14   0.17   0.16   0.14 121 -1.34  0    0.0    0  4.7809 0.0006 0.004 0  0.988 0.065  0.970   1.03  -0.77   1.08   1.17  -1.61   1.01   0.64  -0.34   0.85   1.00  -0.42   2.09  -0.50   0.05   1.00
 54327   5 0 1  2.9096041486 -1.2370533935    3.96   -22.35     3.36   0.19   0.17   0.22   0.23   0.19 145  1.47  0    0.0    0  5.5667 0.0006 0.007 0 -0.070 0.003 -0.050   1.03  -0.32   1.03  -0.13  -0.72   1.02   1.02  -0.36   0.83   1.01  -0.45   1.06   0.56  -0.91   1.00
 54461   5 0 1  2.9171728114 -1.0811822476    0.23    -5.78     1.74   0.19   0.19   0.25   0.24   0.20 123  1.72  0    0.0    0  5.1932 0.0027 0.025 2  0.195 0.005  0.370   1.03  -0.66   1.02   0.31  -0.67   1.01  -0.80  -0.43   0.77   1.00  -0.34   0.32   0.13   0.10   1.00
 54463   5 0 1  2.9172738933 -1.0293086553    0.52    -4.97     1.67   0.14   0.13   0.17   0.17   0.16 124  0.27  0    0.0    0  4.0890 0.0022 0.026 2  1.225 0.007  1.190   1.06  -1.98   1.02   1.39  -0.59   1.00   0.02   0.11  -0.50   1.05   0.10   1.32  -0.20  -2.16   1.00
 54487   5 0 1  2.9182693391  0.4303711378    7.08    10.91     5.69   0.24   0.19   0.29   0.31   0.26 111  1.85  0    0.0    0  5.7308 0.0006 0.006 0  0.081 0.004  0.090   1.14   2.71   1.02  -0.63   0.42   1.01   0.70   0.79   0.41   1.12   1.25   0.21  -0.05   2.16   1.00
 54539   5 0 1  2.9219618312  0.7766462675   22.57   -62.02   -27.41   0.11   0.11   0.14   0.13   0.11 102 -1.03  0    0.0    0  3.1638 0.0006 0.005 0  1.144 0.004  1.090   1.07   1.63   1.12  -0.12   0.18   1.05   1.13  -1.42   1.04   1.05  -1.36   3.35  -1.86   2.60   1.00
 54561   5 0 1  2.9229451818 -0.5649186921    8.27    16.90   -29.74   0.27   0.24   0.38   0.35   0.30 112  2.01  0    0.0    0  5.8019 0.0006 0.005 0  0.027 0.005  0.040   1.06   0.54   1.18   0.81  -0.29   1.01   0.10  -0.45  -0.05   1.04  -0.54   2.20  -0.66   1.13   1.00
 54767   5 0 1  2.9354453104 -1.1199739945   10.43   -47.71     4.91   0.16   0.15   0.19   0.21   0.19 138  1.71  0    0.0    0  5.2026 0.0006 0.006 0 -0.082 0.002 -0.060   1.01  -0.74   1.01  -0.40  -0.61   1.00  -0.51  -0.26   0.36   1.02  -0.23   0.01  -0.50  -1.25   1.00
 54811   5 0 1  2.9375847383 -0.7744413510    5.19    -5.30     1.87   0.25   0.23   0.41   0.27   0.27 171  2.69  0    0.0    0  5.8697 0.0012 0.013 2  1.661 0.006  1.760   1.07  -0.64   1.03   0.04  -0.24   1.01  -1.35  -0.88   0.07   1.03  -0.75   0.13  -0.41   1.07   1.00
 54829   5 0 1  2.9387556605 -1.0405533730    1.48    -6.87    -0.63   0.17   0.19   0.22   0.23   0.21 142 -2.02  1    0.0    0  5.7090 0.0006 0.006 0 -0.106 0.004 -0.090   1.05  -1.40   1.08   0.74  -0.56   1.00   0.38  -0.25   0.34   1.07  -0.33   1.74  -0.14  -1.66   1.00
 54840   5 0 1  2.9393824216 -0.9290719770    7.69   -16.42    36.55   0.25   0.27   0.38   0.32   0.31 160  1.21  0    0.0    0  5.9025 0.0008 0.007 0  1.309 0.005  1.280   1.05  -0.92   1.09  -0.34  -1.03   1.06   0.10   0.14   1.06   1.02   0.12   0.44   0.44  -0.72   1.00
 54849   5 0 1  2.9398311470 -0.0012131588    6.18   -45.72     1.34   0.25   0.19   0.29   0.32   0.23  77  1.09  0    0.0    0  5.4033 0.0006 0.005 0 -0.020 0.004  0.000   1.08   2.27   1.01  -0.05   0.08   1.01   0.18   0.45  -0.35   1.00   0.63   0.03   0.03   0.30   1.00
 54863   5 0 1  2.9410111838  0.1406902079   16.51    45.97  -107.08   0.26   0.21   0.31   0.30   0.20  66 -0.72  0    0.0    0  5.9590 0.0008 0.006 0  1.128 0.004  1.070   1.04   1.25   1.07   0.45   1.01   1.01  -0.29  -0.18  -0.44   1.00  -0.33   0.77  -0.40   0.21   1.00
 54879   5 0 1  2.9419299658  0.2693001643   19.76   -60.31   -79.10   0.16   0.12   0.17   0.16   0.13  68  0.77  0    0.0    0  3.3288 0.0006 0.004 0 -0.003 0.005  0.010   1.04   1.19   1.01   0.61   0.57   1.01   1.66   0.49   0.18   1.01   0.94  -0.31  -1.30   0.92   1.00
 55084   5 0 1  2.9524981636 -0.0637309491   17.71  -110.37   -37.16   0.23   0.15   0.25   0.30   0.19  59 -0.21  0    0.0    0  4.5165 0.0016 0.011 0  0.210 0.006  0.250   1.06   1.46   1.01   0.43   0.29   1.02  -0.62  -0.06   0.34   1.02  -0.29   0.66   0.88  -1.06   1.00
 55137   5 0 1  2.9552328075  0.0350968799    9.82    55.24  -142.61   0.21   0.19   0.26   0.22   0.19  84 -1.18  1    0.0    0  5.2803 0.0012 0.008 0  1.511 0.000  1.720   1.16   2.64   1.11  -0.08   1.30   1.04   0.62   0.04  -0.05   1.04   0.36   0.92  -1.30   1.30   1.00
 55219   5 0 1  2.9604242288  0.5776034304    8.17   -26.84    28.69   0.15   0.12   0.17   0.19   0.15  92 -0.68  2    0.0    0  3.6375 0.0008 0.006 0  1.400 0.009  1.370   1.10   1.11   1.03  -0.07   0.17   1.05   1.89   0.98   0.88   1.00   1.43   0.78   1.50  -0.55   1.00
 55282   5 0 1  2.9641888635 -0.2579429748   17.56  -124.67   207.59   0.16   0.14   0.19   0.17   0.16  57  0.01  0    0.0    0  3.7179 0.0008 0.005 0  1.112 0.018  1.120   1.06   1.81   1.06   1.20   1.62   1.01  -1.20  -0.39  -0.63   1.06  -0.79   0.76   0.18   2.12   1.00
